-76.9281249818708,38.9786336339671
-76.9118081145222,38.8894658568725
-76.868074768139,38.893834928215
-77.0234609040814,38.937434630145
-77.0181766987106,38.9760785310673
-77.0535573593598,39.0617837655305
-77.0501070535265,39.0375271436746
-77.0429165548961,39.0149542752785
-77.0310178268189,38.9939493747687
-76.9945342851005,38.9332109913539
-77.0022030768083,38.9518467675901
-76.9558815078818,38.965385445856
-76.9695766751036,38.9550401707225
-76.9383648681242,38.8909756760029
-76.8941079100081,38.8867478168329
-76.9352567830498,38.9081784965174
-76.8718412865567,38.9477848558332
-76.8911979676093,38.933506234454
-76.9166280440537,38.91663185466
-76.8420375202248,38.9050688072103
-77.0030204472762,38.9070162121511
-77.070908685385,38.8959790962833
-77.0628101291404,38.8846868585231
-77.0434143597271,38.909598057572
-77.0537156734319,38.8694627012586
-77.0502898097086,38.8579043204382
-77.0050856513694,38.876481084907
-77.0336341721251,38.9013327968876
-77.0219117007856,38.9134768711648
-76.9750541388728,38.8410857803293
-76.9110575731349,39.0111458605145
-77.0795873255325,38.9488514351451
-77.1890948225976,38.9007805510331
-77.2271606721152,38.883625135955
-77.2726222569277,38.8776011238568
-77.0849958050395,38.9594838736759
-77.1646273343784,39.1199273249815
-77.1461253392849,39.0843216075569
-77.1208179517687,39.0624676517006
-77.1128298590364,39.0481513573252
-77.1038497200137,39.0292689500255
-77.0969522905441,39.0000564843467
-77.0941291922265,38.9843936603947
-77.050277739061,38.9006980092272
-77.0871312310518,38.8901755312187
-77.0953940983561,38.8867048390749
-77.1568830199915,38.8859531663728
-77.1029772942112,38.8833661518036
-77.1131688350559,38.882182873811
-77.0406954151549,38.90131289418
-77.039700827247,38.9032019462686
-77.0524180207987,38.9250851371007
-77.0219084840953,38.8848377279122
-77.028066234286,38.8880187020516
-77.0595389215446,38.8618823867547
-77.0281319984054,38.8931808718548
-77.0219143879992,38.8936652235223
-77.0175052088035,38.8764618668963
-77.0440422943832,38.8534163859908
-77.1291115237051,38.799307672018
-77.1679701804267,38.7665218926901
-77.0158682169452,38.885072355145
-77.0166389566259,38.8960903176634
-77.0051394199274,38.8850625009252
-77.0280779971807,38.8983144732134
-77.0219153904238,38.8983168097968
-77.0219143803865,38.9064368149519
-77.0274958929489,38.9170023992445
-77.0074142921999,38.8977660392355
-76.9885119326072,38.8456577028753
-76.9562627094531,38.8513013835869
-76.931870158953,38.843964554417
-76.9114642177389,38.826446348321
-77.0536675740626,38.8141436672892
-77.060811208546,38.8065861172482
-77.0708743893146,38.8004254497015
-77.075205789149,38.7939158529069
-76.9953707387544,38.8629631168018
-76.9960011267164,38.8846222608429
-76.985495319655,38.8812632736334
-76.9770889014422,38.8867090898431
-76.9959369166641,38.9210596891866
-76.9467477336402,38.8991912230892
-77.062986180519,38.9432652883227
-77.0580425191335,38.9347628908056
-77.0325521177117,38.9278379675235
